player_id,game_id,Salary,game_date,gamesPlayed,gamesStarted,flyOuts,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,stolenBasePercentage,numberOfPitches,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,battersFaced,outs,gamesPitched,completeGames,shutouts,pitchesThrown,balls,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,rbi,gamesFinished,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,passedBall,full_name,position_type,team,game_location,opp,order,complete_game_shutout,DKPts,throws,note,team_strikeOuts,team_hits,team_hitByPitch,team_inningsPitched,team_earnedRuns,season,K_prcnt,position,RotoName,Roster Position,ERA
628711,632911,9900.0,2021-08-13,1,1,7.0,1,9,0,0,0,0,5,2,0,2,0,17,0,0,.---,82,5.0,0,0,0,0,0,0,0,19,15,1,0,0,82.0,25.0,57,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,NYM,-1,0.0,20.05,L,,11,7,0,10.0,3,2021,0.2631578947368421,SP,juliurias,P,0.0
628711,632986,10500.0,2021-08-07,1,1,4.0,4,6,3,2,0,0,5,3,0,6,0,21,0,0,.---,95,5.0,0,0,0,0,0,0,2,24,15,1,0,0,95.0,32.0,63,0.0,0,0,0,0,2,0,5.40,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,LAA,-1,0.0,13.65,L,,12,8,0,9.0,2,2021,0.2083333333333333,,juliurias,P,3.6
628711,633101,9900.0,2021-08-01,1,1,4.0,3,5,0,0,0,0,7,0,0,4,0,19,0,0,.---,83,5.0,1,0,0,0,0,0,0,19,15,1,0,0,83.0,24.0,59,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,ARI,-1,0.0,26.85,L,"(W, 13-3)",12,4,0,9.0,0,2021,0.3684210526315789,,juliurias,P,0.0
628711,633149,9000.0,2021-07-27,1,1,3.0,6,5,1,1,0,0,5,0,0,6,0,21,0,0,.---,86,5.2,0,0,0,0,0,0,1,22,17,1,0,0,86.0,30.0,56,0.0,0,0,0,0,1,0,1.59,0.00,0,0,0,1,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,16.1,L,,7,6,2,8.0,1,2021,0.2272727272727272,SP,juliurias,P,1.7307692307692306
628711,633217,9700.0,2021-07-21,1,1,3.0,8,7,1,0,0,1,5,1,0,3,0,22,0,0,.---,96,7.0,0,0,0,0,0,0,1,24,21,1,0,0,96.0,27.0,69,0.0,0,0,1,0,1,0,1.29,1.29,0,0,0,1,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,21.95,L,,7,6,0,9.0,4,2021,0.2083333333333333,,juliurias,P,1.2857142857142858
628711,633321,7800.0,2021-07-16,1,1,6.0,5,9,4,0,0,1,3,1,0,7,2,24,0,0,.---,89,5.2,1,0,0,0,0,0,4,27,17,1,0,0,89.0,28.0,61,0.0,2,0,0,0,4,0,6.35,1.59,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,COL,-1,0.0,8.300000000000004,L,"(W, 12-3)",5,9,2,9.0,4,2021,0.1111111111111111,SP,juliurias,P,6.9230769230769225
628711,633404,9200.0,2021-07-02,1,1,5.0,9,6,3,1,0,0,3,3,0,3,0,20,0,0,.---,87,6.0,1,0,0,0,0,0,1,24,18,1,0,0,87.0,31.0,56,0.0,0,0,0,0,1,0,4.50,0.00,0,0,0,0,1,0,julio urias,Pitcher,LAD,away,WSH,-1,0.0,19.7,L,"(W, 10-3)",5,6,0,9.0,1,2021,0.125,,juliurias,P,1.5
628711,633562,9500.0,2021-06-26,1,1,2.0,2,2,2,2,0,1,12,1,0,5,0,21,0,0,.---,84,5.1,0,0,0,0,0,0,2,22,16,1,0,0,84.0,26.0,58,0.0,0,0,0,0,2,0,3.38,1.69,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,CHC,-1,0.0,28.475,L,,16,7,0,9.0,2,2021,0.5454545454545454,,juliurias,P,3.5294117647058827
628711,633651,9100.0,2021-06-21,1,1,1.0,4,2,6,3,0,2,5,4,0,6,0,17,0,0,.---,87,4.0,0,1,0,0,0,0,6,21,12,1,0,0,87.0,35.0,52,0.0,0,0,0,0,6,0,13.50,4.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SD,-1,0.0,3.4000000000000004,L,"(L, 9-3)",9,10,1,8.0,6,2021,0.238095238095238,SP,juliurias,P,13.5
628711,633675,9600.0,2021-06-15,1,1,4.0,6,7,3,0,0,1,5,2,1,6,0,23,0,0,.---,96,5.2,0,0,0,0,0,0,2,26,17,1,0,0,96.0,27.0,69,0.0,0,0,0,0,2,0,4.76,1.59,0,0,0,1,0,0,julio urias,Pitcher,LAD,home,PHI,-1,0.0,14.100000000000003,L,,9,6,0,9.0,2,2021,0.1923076923076923,SP,juliurias,P,3.4615384615384612
628711,633744,8500.0,2021-06-10,1,1,4.0,5,7,3,3,0,1,5,0,0,6,0,23,0,0,.---,86,6.0,1,0,0,0,0,0,3,23,18,1,0,0,86.0,27.0,59,0.0,0,0,1,0,3,0,4.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,PIT,-1,0.0,17.9,L,"(W, 9-2)",6,6,0,7.0,3,2021,0.217391304347826,SP,juliurias,P,4.5
628711,633820,11000.0,2021-06-04,1,1,1.0,4,5,1,0,0,1,5,2,0,4,0,17,1,0,.000,83,5.0,1,0,0,0,0,0,1,20,15,1,0,0,83.0,30.0,53,0.0,0,0,0,0,1,0,1.80,1.80,0,0,0,1,0,0,julio urias,Pitcher,LAD,away,ATL,-1,0.0,20.85,L,"(W, 8-2)",11,7,0,9.0,3,2021,0.25,SP,juliurias,P,1.8
628711,633938,10000.0,2021-05-29,1,1,5.0,4,5,7,2,0,1,5,2,1,11,0,24,1,0,.000,82,5.0,0,1,0,0,0,0,6,27,15,1,0,0,82.0,23.0,59,0.0,0,0,0,1,7,0,12.60,1.80,0,0,0,1,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,2.6500000000000004,L,"(L, 7-2)",11,16,1,9.0,10,2021,0.1851851851851851,,juliurias,P,10.8
628711,633980,8800.0,2021-05-23,1,1,3.0,1,7,2,0,0,1,10,0,0,3,0,21,0,0,.---,89,6.0,1,0,0,0,0,0,2,21,18,1,0,0,89.0,29.0,60,0.0,0,0,0,0,2,0,3.00,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,31.7,L,"(W, 7-1)",12,7,1,9.0,5,2021,0.4761904761904761,,juliurias,P,3.0
628711,634092,9600.0,2021-05-18,1,1,4.0,4,8,1,1,0,0,8,0,0,3,1,23,0,0,.---,92,6.2,1,0,0,0,0,0,1,24,20,1,0,0,92.0,23.0,69,0.0,1,0,0,0,1,0,1.35,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,ARI,-1,0.0,29.55,L,"(W, 6-1)",10,3,1,9.0,1,2021,0.3333333333333333,,juliurias,P,1.4516129032258065
628711,634140,8700.0,2021-05-12,1,1,4.0,7,8,1,0,0,0,6,1,0,2,0,23,0,0,.---,87,7.0,1,0,0,0,0,0,1,24,21,1,0,0,87.0,23.0,64,0.0,0,0,0,0,1,0,1.29,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SEA,-1,0.0,28.55,L,"(W, 5-1)",8,2,0,9.0,1,2021,0.25,,juliurias,P,1.2857142857142858
628711,634213,9700.0,2021-05-07,1,1,3.0,4,6,5,2,0,2,4,0,0,8,1,22,1,1,.500,76,5.0,0,1,0,0,0,0,5,23,15,1,0,0,76.0,20.0,56,0.0,1,0,0,0,5,0,9.00,3.60,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,LAA,-1,0.0,3.85,L,"(L, 4-1)",5,13,1,8.0,9,2021,0.1739130434782608,,juliurias,P,9.0
628711,634282,9000.0,2021-05-02,1,1,2.0,7,3,1,0,0,1,10,0,0,4,0,24,0,0,.---,90,7.0,1,0,0,0,0,0,1,24,21,1,0,0,90.0,24.0,66,0.0,0,0,0,0,1,0,1.29,1.29,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,MIL,-1,0.0,35.35,L,"(W, 4-0)",12,9,1,9.0,4,2021,0.4166666666666667,SP,juliurias,P,1.2857142857142858
628711,634363,9700.0,2021-04-26,1,1,1.0,7,2,3,2,0,0,6,2,0,4,1,17,0,0,.---,87,5.0,0,0,0,0,0,0,3,22,15,1,0,0,87.0,33.0,54,0.0,1,0,0,0,3,0,5.40,0.00,0,0,0,1,1,0,julio urias,Pitcher,LAD,home,CIN,-1,0.0,14.25,L,,8,6,1,10.0,4,2021,0.2727272727272727,SP,juliurias,P,5.4
628711,634547,10100.0,2021-04-15,1,1,6.0,5,7,5,1,0,2,6,2,1,7,0,24,0,0,.---,90,6.0,0,0,0,0,0,0,4,27,18,1,0,0,90.0,19.0,71,0.0,0,0,0,0,4,0,7.50,3.00,0,0,0,1,0,0,julio urias,Pitcher,LAD,home,COL,-1,0.0,13.3,L,,8,9,0,9.0,4,2021,0.2222222222222222,,juliurias,P,6.0
628711,661076,9800.0,2022-07-29,1,1,7.0,8,8,2,1,1,0,4,0,0,4,0,23,0,0,.---,89,7.0,1,0,0,0,0,0,2,24,21,1,0,0,89.0,27.0,62,0.7,0,0,0,0,2,0,2.57,0.00,0,0,0,0,1,0,julio urias,Pitcher,LAD,away,COL,-1,0.0,21.35,L,"(W, 10-6)",7,7,0,9.0,4,2022,0.1666666666666666,P,juliurias,P,2.5714285714285716
628711,661139,9200.0,2022-06-24,1,1,2.0,3,6,1,1,0,0,9,2,0,3,0,20,1,0,.000,94,6.0,1,0,0,0,0,0,1,23,18,1,0,0,94.0,32.0,62,0.66,0,0,0,0,1,0,1.50,0.00,0,0,0,0,1,0,julio urias,Pitcher,LAD,away,ATL,-1,0.0,30.5,L,"(W, 5-6)",10,6,0,9.0,1,2022,0.391304347826087,P,juliurias,P,1.5
628711,661199,,2022-08-15,1,1,3.0,3,5,0,1,0,0,6,2,0,4,0,18,0,0,.---,94,5.0,1,0,0,0,0,0,0,20,15,1,0,0,94.0,27.0,67,.710,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,MIL,-1,0.0,23.65,L,"(W, 13-6)",10,4,0,9.0,0,2022,0.3,P,juliurias,,0.0
628711,661353,,2022-08-28,1,1,3.0,6,5,1,0,0,1,7,4,0,1,0,19,0,0,.---,101,6.0,1,0,0,0,0,0,1,23,18,1,0,0,101.0,33.0,68,0.67,0,0,0,0,1,0,1.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,MIA,-1,0.0,26.5,L,"(W, 14-7)",10,2,0,9.0,1,2022,0.3043478260869565,,,,1.5
628711,661632,9200.0,2022-05-20,1,1,1.0,6,4,0,1,0,0,5,0,0,2,0,17,0,0,.---,80,5.0,1,0,0,0,0,0,0,17,15,1,0,0,80.0,28.0,52,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,PHI,-1,0.0,24.05,L,"(W, 3-3)",10,7,0,9.0,1,2022,0.2941176470588235,SP,juliurias,P,0.0
628711,661849,9300.0,2022-09-10,1,1,3.0,8,6,2,0,0,2,5,2,0,5,0,24,1,0,.000,83,7.0,1,0,0,0,0,0,2,26,21,1,0,0,83.0,26.0,57,.690,0,0,0,1,2,0,2.57,2.57,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SD,-1,0.0,21.55,L,"(W, 16-7)",7,9,0,9.0,4,2022,0.1923076923076923,SP,,P,2.5714285714285716
628711,662024,9200.0,2022-09-17,1,1,3.0,7,4,2,0,0,1,8,1,0,5,0,24,0,1,1.000,98,6.0,1,0,0,0,0,0,1,25,18,1,0,0,98.0,33.0,65,.660,0,0,0,0,2,0,3.00,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,27.9,L,"(W, 17-7)",13,5,1,9.0,1,2022,0.32,SP,,P,1.5
628711,662055,,2022-08-03,1,1,2.0,7,5,0,1,0,0,6,0,0,7,0,25,0,0,.---,96,6.0,1,0,0,0,0,0,0,25,18,1,0,0,96.0,20.0,76,0.79,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,25.3,L,"(W, 11-6)",8,8,2,9.0,0,2022,0.24,P,juliurias,,0.0
628711,662085,8500.0,2022-06-12,1,1,2.0,4,4,2,1,0,2,10,0,0,3,0,21,0,0,.---,87,6.0,0,1,0,0,0,0,2,21,18,1,0,0,87.0,26.0,61,0.0,0,0,0,0,2,0,3.00,3.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SF,-1,0.0,27.7,L,"(L, 3-6)",11,5,0,8.0,2,2022,0.4761904761904761,,juliurias,P,3.0
628711,662214,9200.0,2022-09-28,1,1,3.0,6,5,0,0,0,0,5,2,0,6,0,22,0,1,1.000,92,6.0,0,0,0,0,0,0,0,24,18,1,0,0,92.0,29.0,63,.680,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SD,-1,0.0,18.7,L,,9,7,0,10.0,0,2022,0.2083333333333333,SP,,P,0.0
628711,662230,10100.0,2022-04-22,1,1,4.0,2,7,1,0,0,0,6,3,0,2,0,17,0,0,.---,75,5.0,1,0,0,0,0,0,1,20,15,1,0,0,75.0,28.0,47,0.0,0,0,0,0,1,0,1.80,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,SD,-1,0.0,24.05,L,"(W, 1-1)",10,4,0,9.0,1,2022,0.3,SP,juliurias,P,1.8
628711,662287,8200.0,2022-05-09,1,1,2.0,7,5,2,2,1,1,4,0,0,11,0,26,0,0,.---,82,6.0,0,1,0,0,0,0,2,27,18,1,0,0,82.0,20.0,62,0.0,0,0,0,0,2,0,3.00,1.50,0,0,0,0,1,0,julio urias,Pitcher,LAD,away,PIT,-1,0.0,10.9,L,"(L, 2-2)",4,15,0,8.0,5,2022,0.1481481481481481,SP,juliurias,P,3.0
628711,662527,8600.0,2022-05-25,1,1,2.0,5,7,1,1,0,0,3,3,0,4,0,19,1,0,.000,87,6.0,0,1,0,0,0,0,1,22,18,1,0,0,87.0,33.0,54,0.0,0,0,0,1,1,0,1.50,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,WSH,-1,0.0,15.1,L,"(L, 3-4)",5,6,0,8.0,1,2022,0.1363636363636363,,juliurias,P,1.5
628711,662562,,2022-08-09,1,1,3.0,4,9,1,0,1,0,8,0,0,5,0,26,0,0,.---,90,7.0,1,0,0,0,0,0,1,26,21,1,0,0,90.0,18.0,72,.800,0,0,0,0,1,0,1.29,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,MIN,-1,0.0,30.75,L,"(W, 12-6)",11,7,0,9.0,3,2022,0.3076923076923077,P,juliurias,,1.2857142857142858
628711,662586,9700.0,2022-09-22,1,1,2.0,7,5,1,1,0,0,5,1,0,3,0,19,0,0,.---,89,5.33,0,0,0,0,0,0,1,21,16,1,0,0,89.0,27.0,62,.700,0,0,0,0,1,0,1.69,0.00,0,0,0,0,1,0,julio urias,Pitcher,LAD,home,ARI,-1,0.0,17.592499999999998,L,,12,4,1,9.0,2,2022,0.238095238095238,SP,,P,1.6885553470919323
628711,662594,10000.0,2022-08-22,1,1,5.0,2,9,1,0,0,1,7,1,0,2,1,20,0,0,.---,84,6.0,0,1,0,0,0,0,1,22,18,1,0,0,84.0,27.0,57,0.68,1,1,0,0,1,0,1.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,MIL,-1,0.0,23.1,L,"(L, 13-7)",11,5,2,9.0,4,2022,0.3181818181818182,SP,,P,1.5
628711,662597,8700.0,2022-09-03,1,1,6.0,4,12,1,0,0,1,2,3,0,2,0,20,0,0,.---,78,6.0,1,0,0,0,0,0,1,23,18,1,0,0,78.0,27.0,51,.650,0,0,0,0,1,0,1.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SD,-1,0.0,16.5,L,"(W, 15-7)",5,2,0,9.0,1,2022,0.0869565217391304,SP,,P,1.5
628711,662608,9800.0,2022-07-23,1,1,4.0,5,8,0,1,0,0,5,2,0,2,0,20,0,0,.---,91,6.0,1,0,0,0,0,0,0,22,18,1,0,0,91.0,31.0,60,0.66,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,25.1,L,"(W, 9-6)",9,5,0,9.0,2,2022,0.2272727272727272,P,juliurias,P,0.0
628711,662612,9300.0,2022-06-05,1,1,4.0,2,10,1,0,0,1,4,3,0,3,0,19,0,0,.---,90,5.1,0,0,0,0,0,0,1,22,16,1,0,0,90.0,32.0,58,0.0,0,0,0,0,1,0,1.69,1.69,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,NYM,-1,0.0,15.675,L,,10,8,2,10.0,4,2022,0.1818181818181818,,juliurias,P,1.7647058823529413
628711,662619,9900.0,2022-04-16,1,1,2.0,3,6,0,0,0,0,5,1,0,1,0,15,1,0,.000,65,5.0,0,0,0,0,0,0,0,16,15,1,0,0,65.0,25.0,40,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,CIN,-1,0.0,20.65,L,,12,4,0,9.0,2,2022,0.3125,SP,juliurias,P,0.0
628711,662624,9000.0,2022-10-04,1,1,4.0,5,7,2,1,0,2,4,1,0,4,0,20,0,0,.---,83,5.0,0,0,0,0,0,0,2,21,15,1,0,0,83.0,28.0,55,.660,0,0,0,0,2,0,3.60,3.60,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,COL,-1,0.0,12.25,L,,11,9,0,9.0,5,2022,0.1904761904761904,SP,,P,3.6
628711,662686,9400.0,2022-06-18,1,1,4.0,5,8,1,1,0,0,6,2,0,2,0,21,0,0,.---,87,6.0,1,0,0,0,0,0,0,23,18,1,0,0,87.0,26.0,61,0.7,0,0,0,0,0,0,1.50,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,CLE,-1,0.0,28.3,L,"(W, 4-6)",9,2,0,9.0,0,2022,0.2608695652173913,P,juliurias,P,0.0
628711,662704,9400.0,2022-05-14,1,1,7.0,6,9,8,2,0,4,3,0,0,8,0,26,0,0,.---,75,6.0,0,1,0,0,0,0,5,26,18,1,0,0,75.0,20.0,55,0.0,0,0,0,0,8,0,12.00,6.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,PHI,-1,0.0,4.7,L,"(L, 2-3)",6,10,0,9.0,5,2022,0.1153846153846153,,juliurias,P,7.5
628711,662708,8400.0,2022-05-03,1,1,4.0,4,9,0,1,0,0,4,0,0,4,0,21,0,0,.---,65,6.0,1,0,0,0,0,0,0,21,18,1,0,0,65.0,13.0,52,0.0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,SF,-1,0.0,23.1,L,"(W, 2-1)",8,6,0,9.0,1,2022,0.1904761904761904,,juliurias,P,0.0
628711,662729,10000.0,2022-07-10,1,1,,3,0,5,1,0,1,3,1,0,3,2,9,0,1,1.000,59,2.0,0,0,0,0,0,0,5,12,6,1,0,0,59.0,21.0,38,0.64,2,0,0,0,5,0,22.50,4.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,CHC,-1,0.0,-3.1,L,,10,8,3,9.0,9,2022,0.25,P,juliurias,P,22.5
628711,662732,8300.0,2022-07-04,1,1,5.0,4,6,1,1,0,1,7,1,0,5,1,22,0,1,1.000,99,6.0,1,0,0,0,0,0,1,24,18,1,0,0,99.0,35.0,64,0.65,1,0,0,0,1,0,1.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,COL,-1,0.0,25.3,L,"(W, 7-6)",9,8,1,9.0,3,2022,0.2916666666666667,P,juliurias,P,1.5
628711,662735,9100.0,2022-05-31,1,1,3.0,3,7,4,0,0,2,8,1,0,8,0,26,0,0,.---,91,6.0,0,1,0,0,0,0,4,27,18,1,0,0,91.0,21.0,70,0.0,0,0,0,0,4,0,6.00,3.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,home,PIT,-1,0.0,16.7,L,"(L, 3-5)",13,11,0,9.0,5,2022,0.2962962962962963,,juliurias,P,6.0
628711,662894,8400.0,2022-06-29,1,1,2.0,7,3,3,2,0,0,5,1,0,6,0,21,0,0,.---,89,5.1,1,0,0,0,0,0,3,22,16,1,0,0,89.0,25.0,64,0.72,0,0,0,0,2,0,5.06,0.00,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,COL,-1,0.0,15.275000000000002,L,"(W, 6-6)",8,10,0,9.0,4,2022,0.2272727272727272,P,juliurias,P,5.294117647058824
628711,663393,7800.0,2022-04-27,1,1,4.0,8,6,1,0,0,1,4,2,0,1,0,19,0,0,.---,81,6.0,0,0,0,0,0,0,1,21,18,1,0,0,81.0,27.0,54,0.0,0,0,0,0,1,0,1.50,1.50,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,ARI,-1,0.0,18.9,L,,4,2,0,8.0,2,2022,0.1904761904761904,,juliurias,P,1.5
628711,663415,10100.0,2022-07-16,1,1,5.0,6,8,1,0,0,1,8,0,0,5,0,27,0,0,.---,91,7.0,1,0,0,0,0,0,1,27,21,1,0,0,91.0,26.0,65,0.71,0,0,0,0,1,0,1.29,1.29,0,0,0,0,0,0,julio urias,Pitcher,LAD,away,LAA,-1,0.0,30.75,L,"(W, 8-6)",10,7,0,9.0,1,2022,0.2962962962962963,P,juliurias,P,1.2857142857142858
